"","key_0","term","count","marca"
"54083","s244.nmf","fala",1,1
"54084","s244.nmf","falo",1,1
"54085","s244.nmf","fazer",1,1
"54086","s244.nmf","fiz",1,1
"54087","s244.nmf","identificar",1,1
"54088","s244.nmf","ligou",1,1
"54089","s244.nmf","ludmila",1,1
"54090","s244.nmf","negociei",1,1
"54091","s244.nmf","ontem",1,1
"54092","s244.nmf","operadora",1,1
"54093","s244.nmf","pagam",1,1
"54094","s244.nmf","para",1,1
"54095","s244.nmf","porque",1,1
"54096","s244.nmf","posso",1,1
"54097","s244.nmf","que",3,1
"54098","s244.nmf","quem",1,1
"54099","s244.nmf","tem",1,1
"54100","s244.nmf","valerie",1,1
"54101","s244.nmf","vocÃ",3,1
"54102","s245.nmf","acabou",1,1
"54103","s245.nmf","aqui",1,1
"54104","s245.nmf","bom",2,1
"54105","s245.nmf","cia",1,1
"54106","s245.nmf","com",3,1
"54107","s245.nmf","conse",1,1
"54108","s245.nmf","dia",2,1
"54109","s245.nmf","entender",1,1
"54110","s245.nmf","especializado",1,1
"54111","s245.nmf","falo",1,1
"54112","s245.nmf","foi",1,1
"54113","s245.nmf","isso",1,1
"54114","s245.nmf","numa",1,1
"54115","s245.nmf","paguei",1,1
"54116","s245.nmf","parcelar",1,1
"54117","s245.nmf","pera",1,1
"54118","s245.nmf","por",1,1
"54119","s245.nmf","posso",1,1
"54120","s245.nmf","problema",1,1
"54121","s245.nmf","que",4,1
"54122","s245.nmf","quem",1,1
"54123","s245.nmf","regina",1,1
"54124","s245.nmf","seguinte",1,1
"54125","s245.nmf","tempo",1,1
"54126","s245.nmf","tentando",1,1
"54127","s245.nmf","vanessa",1,1
"54128","s246.nmf","aquele",1,1
"54129","s246.nmf","asterisco",1,1
"54130","s246.nmf","ativar",2,1
"54131","s246.nmf","ativei",1,1
"54132","s246.nmf","bom",1,1
"54133","s246.nmf","com",2,1
"54134","s246.nmf","consigo",1,1
"54135","s246.nmf","conta",1,1
"54136","s246.nmf","dia",1,1
"54137","s246.nmf","dois",1,1
"54138","s246.nmf","falo",2,1
"54139","s246.nmf","homem",1,1
"54140","s246.nmf","ligando",1,1
"54141","s246.nmf","mas",1,1
"54142","s246.nmf","mero",1,1
"54143","s246.nmf","minha",1,1
"54144","s246.nmf","para",1,1
"54145","s246.nmf","pode",1,1
"54146","s246.nmf","por",1,1
"54147","s246.nmf","qual",1,1
"54148","s246.nmf","quem",2,1
"54149","s246.nmf","querendo",1,1
"54150","s246.nmf","ria",1,1
"54151","s246.nmf","seria",1,1
"54152","s246.nmf","sim",1,1
"54153","s246.nmf","telefones",1,1
"54154","s246.nmf","tentei",1,1
"54155","s246.nmf","valquÃ",1,1
"54156","s246.nmf","verificar",1,1
"54157","s246.nmf","vocÃ",1,1
"54158","s247.nmf","aberto",1,1
"54159","s247.nmf","agora",1,1
"54160","s247.nmf","anotou",1,1
"54161","s247.nmf","aonde",1,1
"54162","s247.nmf","aqui",2,1
"54163","s247.nmf","bom",2,1
"54164","s247.nmf","caiu",1,1
"54165","s247.nmf","com",1,1
"54166","s247.nmf","completo",1,1
"54167","s247.nmf","cpf",1,1
"54168","s247.nmf","dia",3,1
"54169","s247.nmf","entendeu",1,1
"54170","s247.nmf","estÃ",1,1
"54171","s247.nmf","falo",1,1
"54172","s247.nmf","isso",1,1
"54173","s247.nmf","janaÃ",1,1
"54174","s247.nmf","ligaÃ",1,1
"54175","s247.nmf","net",1,1
"54176","s247.nmf","nome",1,1
"54177","s247.nmf","por",1,1
"54178","s247.nmf","preto",1,1
"54179","s247.nmf","primeiro",1,1
"54180","s247.nmf","protocolo",1,1
"54181","s247.nmf","que",2,1
"54182","s247.nmf","quem",1,1
"54183","s247.nmf","redor",1,1
"54184","s247.nmf","sei",1,1
"54185","s247.nmf","socialismo",1,1
"54186","s247.nmf","vencido",1,1
"54187","s247.nmf","verificar",1,1
"54188","s247.nmf","vocÃ",1,1
"54189","s248.nmf","agora",1,1
"54190","s248.nmf","ainda",1,1
"54191","s248.nmf","altura",1,1
"54192","s248.nmf","casa",1,1
"54193","s248.nmf","cento",1,1
"54194","s248.nmf","com",1,1
"54195","s248.nmf","como",1,1
"54196","s248.nmf","deixa",1,1
"54197","s248.nmf","dessa",1,1
"54198","s248.nmf","ela",1,1
"54199","s248.nmf","entendi",1,1
"54200","s248.nmf","esquilos",1,1
"54201","s248.nmf","falou",1,1
"54202","s248.nmf","fatura",1,1
"54203","s248.nmf","ficar",1,1
"54204","s248.nmf","figueiredo",1,1
"54205","s248.nmf","guimarÃ",1,1
"54206","s248.nmf","letra",1,1
"54207","s248.nmf","pagar",1,1
"54208","s248.nmf","pietra",2,1
"54209","s248.nmf","quanto",1,1
"54210","s248.nmf","que",2,1
"54211","s248.nmf","tem",1,1
"54212","s248.nmf","titular",1,1
"54213","s248.nmf","valor",2,1
"54214","s248.nmf","vocÃ",2,1
"54215","s249.nmf","aqui",1,1
"54216","s249.nmf","atendimento",1,1
"54217","s249.nmf","bom",1,1
"54218","s249.nmf","com",1,1
"54219","s249.nmf","deixa",1,1
"54220","s249.nmf","dia",1,1
"54221","s249.nmf","falo",1,1
"54222","s249.nmf","favor",1,1
"54223","s249.nmf","lara",3,1
"54224","s249.nmf","mas",1,1
"54225","s249.nmf","mero",1,1
"54226","s249.nmf","momento",1,1
"54227","s249.nmf","para",1,1
"54228","s249.nmf","por",1,1
"54229","s249.nmf","qual",1,1
"54230","s249.nmf","que",1,1
"54231","s249.nmf","quem",1,1
"54232","s249.nmf","verificar",1,1
"54233","s249.nmf","vocÃ",1,1
"54234","s24.nmf","acho",1,1
"54235","s24.nmf","agora",1,1
"54236","s24.nmf","ana",1,1
"54237","s24.nmf","anotei",1,1
"54238","s24.nmf","carolina",1,1
"54239","s24.nmf","com",1,1
"54240","s24.nmf","como",2,1
"54241","s24.nmf","cpf",2,1
"54242","s24.nmf","errado",1,1
"54243","s24.nmf","fala",2,1
"54244","s24.nmf","imprimir",1,1
"54245","s24.nmf","linha",1,1
"54246","s24.nmf","mais",1,1
"54247","s24.nmf","mero",1,1
"54248","s24.nmf","mim",1,1
"54249","s24.nmf","momento",1,1
"54250","s24.nmf","norte",1,1
"54251","s24.nmf","para",1,1
"54252","s24.nmf","que",3,1
"54253","s24.nmf","sica",1,1
"54254","s24.nmf","smule",1,1
"54255","s24.nmf","titular",1,1
"54256","s24.nmf","uma",1,1
"54257","s250.nmf","alta",1,1
"54258","s250.nmf","aquele",1,1
"54259","s250.nmf","atendimento",2,1
"54260","s250.nmf","bom",1,1
"54261","s250.nmf","chamando",1,1
"54262","s250.nmf","com",1,1
"54263","s250.nmf","deseja",1,1
"54264","s250.nmf","dia",1,1
"54265","s250.nmf","ela",1,1
"54266","s250.nmf","entÃ",1,1
"54267","s250.nmf","estar",1,1
"54268","s250.nmf","falo",1,1
"54269","s250.nmf","fatura",1,1
"54270","s250.nmf","fazer",1,1
"54271","s250.nmf","gentileza",1,1
"54272","s250.nmf","hoje",1,1
"54273","s250.nmf","mero",1,1
"54274","s250.nmf","minha",1,1
"54275","s250.nmf","muito",1,1
"54276","s250.nmf","para",2,1
"54277","s250.nmf","parcelamento",2,1
"54278","s250.nmf","pode",1,1
"54279","s250.nmf","por",1,1
"54280","s250.nmf","porque",1,1
"54281","s250.nmf","qual",1,1
"54282","s250.nmf","quem",1,1
"54283","s250.nmf","queria",1,1
"54284","s250.nmf","veio",1,1
"54285","s250.nmf","vocÃ",2,1
"54286","s251.nmf","ajudar",1,1
"54287","s251.nmf","bom",1,1
"54288","s251.nmf","com",1,1
"54289","s251.nmf","dia",1,1
"54290","s251.nmf","especialista",1,1
"54291","s251.nmf","falo",1,1
"54292","s251.nmf","pedro",1,1
"54293","s251.nmf","posso",1,1
"54294","s251.nmf","que",1,1
"54295","s251.nmf","quem",1,1
"54296","s252.nmf","atendimento",2,1
"54297","s252.nmf","bom",2,1
"54298","s252.nmf","cai",1,1
"54299","s252.nmf","caso",1,1
"54300","s252.nmf","com",2,1
"54301","s252.nmf","conta",2,1
"54302","s252.nmf","deseja",1,1
"54303","s252.nmf","dia",2,1
"54304","s252.nmf","ele",1,1
"54305","s252.nmf","especializado",1,1
"54306","s252.nmf","estÃ",1,1
"54307","s252.nmf","falo",1,1
"54308","s252.nmf","fez",1,1
"54309","s252.nmf","fiz",1,1
"54310","s252.nmf","hoje",2,1
"54311","s252.nmf","minha",1,1
"54312","s252.nmf","naiara",1,1
"54313","s252.nmf","pagamento",2,1
"54314","s252.nmf","qual",2,1
"54315","s252.nmf","quando",1,1
"54316","s252.nmf","que",1,1
"54317","s252.nmf","quem",1,1
"54318","s252.nmf","suco",1,1
"54319","s252.nmf","valor",1,1
"54320","s252.nmf","vocÃ",2,1
"54321","s253.nmf","ajudÃ",1,1
"54322","s253.nmf","atendimento",1,1
"54323","s253.nmf","atÃ",1,1
"54324","s253.nmf","bom",1,1
"54325","s253.nmf","cair",1,1
"54326","s253.nmf","com",1,1
"54327","s253.nmf","deseja",1,1
"54328","s253.nmf","dia",1,1
"54329","s253.nmf","dinheiro",1,1
"54330","s253.nmf","ela",1,1
"54331","s253.nmf","entÃ",1,1
"54332","s253.nmf","estresse",1,1
"54333","s253.nmf","falo",1,1
"54334","s253.nmf","isso",1,1
"54335","s253.nmf","ligaÃ",1,1
"54336","s253.nmf","medicaÃ",1,1
"54337","s253.nmf","para",3,1
"54338","s253.nmf","pela",1,1
"54339","s253.nmf","posso",1,1
"54340","s253.nmf","qual",1,1
"54341","s253.nmf","que",3,1
"54342","s253.nmf","quem",1,1
"54343","s253.nmf","resolvido",1,1
"54344","s253.nmf","responsÃ",1,1
"54345","s253.nmf","retornar",1,1
"54346","s253.nmf","seja",1,1
"54347","s253.nmf","solicitaÃ",1,1
"54348","s253.nmf","sua",1,1
"54349","s253.nmf","vel",1,1
"54350","s253.nmf","vocÃ",1,1
"54351","s254.nmf","aquele",1,1
"54352","s254.nmf","assim",1,1
"54353","s254.nmf","aurÃ",1,1
"54354","s254.nmf","bloqueio",1,1
"54355","s254.nmf","bom",1,1
"54356","s254.nmf","celular",1,1
"54357","s254.nmf","chamadas",1,1
"54358","s254.nmf","cobrar",2,1
"54359","s254.nmf","coisa",1,1
"54360","s254.nmf","com",1,1
"54361","s254.nmf","deixa",1,1
"54362","s254.nmf","dia",1,1
"54363","s254.nmf","entendi",1,1
"54364","s254.nmf","especialista",1,1
"54365","s254.nmf","falo",1,1
"54366","s254.nmf","ligaÃ",2,1
"54367","s254.nmf","lio",1,1
"54368","s254.nmf","mundo",1,1
"54369","s254.nmf","paga",2,1
"54370","s254.nmf","para",1,1
"54371","s254.nmf","pelo",1,1
"54372","s254.nmf","qualquer",1,1
"54373","s254.nmf","quem",1,1
"54374","s254.nmf","receber",3,1
"54375","s254.nmf","todo",1,1
"54376","s254.nmf","ver",1,1
"54377","s254.nmf","vocÃ",1,1
"54378","s254.nmf","volume",1,1
"54379","s255.nmf","ajudar",1,1
"54380","s255.nmf","atendimen",1,1
"54381","s255.nmf","atendimento",1,1
"54382","s255.nmf","bom",1,1
"54383","s255.nmf","completo",2,1
"54384","s255.nmf","confirma",1,1
"54385","s255.nmf","cpf",1,1
"54386","s255.nmf","dia",1,1
"54387","s255.nmf","dias",1,1
"54388","s255.nmf","entende",1,1
"54389","s255.nmf","especializado",1,1
"54390","s255.nmf","evelyn",1,1
"54391","s255.nmf","filha",1,1
"54392","s255.nmf","josÃ",1,1
"54393","s255.nmf","linha",1,1
"54394","s255.nmf","lix",1,1
"54395","s255.nmf","mais",1,1
"54396","s255.nmf","mim",1,1
"54397","s255.nmf","ninguÃ",1,1
"54398","s255.nmf","nome",2,1
"54399","s255.nmf","oliveira",1,1
"54400","s255.nmf","oque",1,1
"54401","s255.nmf","para",1,1
"54402","s255.nmf","posso",2,1
"54403","s255.nmf","primeiros",1,1
"54404","s255.nmf","que",1,1
"54405","s255.nmf","sua",1,1
"54406","s255.nmf","titular",1,1
"54407","s255.nmf","trÃ",1,1
"54408","s255.nmf","ver",1,1
"54409","s256.nmf","aguardar",1,1
"54410","s256.nmf","bem",1,1
"54411","s256.nmf","bom",1,1
"54412","s256.nmf","casa",1,1
"54413","s256.nmf","com",1,1
"54414","s256.nmf","como",1,1
"54415","s256.nmf","demora",1,1
"54416","s256.nmf","desculpa",1,1
"54417","s256.nmf","dia",1,1
"54418","s256.nmf","entendimento",1,1
"54419","s256.nmf","falar",1,1
"54420","s256.nmf","falo",1,1
"54421","s256.nmf","ligaÃ",1,1
"54422","s256.nmf","lvaro",2,1
"54423","s256.nmf","obrigado",1,1
"54424","s256.nmf","parcelamento",1,1
"54425","s256.nmf","pela",1,1
"54426","s256.nmf","por",1,1
"54427","s256.nmf","pouco",1,1
"54428","s256.nmf","quem",1,1
"54429","s256.nmf","referente",1,1
"54430","s256.nmf","sobre",1,1
"54431","s256.nmf","telefone",1,1
"54432","s256.nmf","tem",1,1
"54433","s256.nmf","tudo",1,1
"54434","s256.nmf","uma",1,1
"54435","s256.nmf","vocÃ",1,1
"54436","s257.nmf","alÃ",1,1
"54437","s257.nmf","atendente",1,1
"54438","s257.nmf","atendimento",1,1
"54439","s257.nmf","bom",2,1
"54440","s257.nmf","caiu",1,1
"54441","s257.nmf","cnico",1,1
"54442","s257.nmf","com",2,1
"54443","s257.nmf","dia",2,1
"54444","s257.nmf","falando",1,1
"54445","s257.nmf","falo",1,1
"54446","s257.nmf","francisca",1,1
"54447","s257.nmf","ligaÃ",1,1
"54448","s257.nmf","nada",1,1
"54449","s257.nmf","paula",1,1
"54450","s257.nmf","paulo",1,1
"54451","s257.nmf","quem",1,1
"54452","s257.nmf","suporte",1,1
"54453","s257.nmf","tava",1,1
"54454","s258.nmf","alÃ",1,1
"54455","s258.nmf","aqui",1,1
"54456","s258.nmf","bolo",1,1
"54457","s258.nmf","bom",2,1
"54458","s258.nmf","cancelando",1,1
"54459","s258.nmf","cancelar",2,1
"54460","s258.nmf","central",1,1
"54461","s258.nmf","com",1,1
"54462","s258.nmf","dia",2,1
"54463","s258.nmf","endereÃ",1,1
"54464","s258.nmf","falo",1,1
"54465","s258.nmf","fixo",1,1
"54466","s258.nmf","fizeram",1,1
"54467","s258.nmf","foi",1,1
"54468","s258.nmf","iss",1,1
"54469","s258.nmf","lugar",1,1
"54470","s258.nmf","meu",1,1
"54471","s258.nmf","nome",1,1
"54472","s258.nmf","outro",1,1
"54473","s258.nmf","para",1,1
"54474","s258.nmf","paula",1,1
"54475","s258.nmf","paulo",1,1
"54476","s258.nmf","pedido",1,1
"54477","s258.nmf","porque",1,1
"54478","s258.nmf","quem",1,1
"54479","s258.nmf","quero",2,1
"54480","s258.nmf","sei",1,1
"54481","s258.nmf","serviÃ",1,1
"54482","s258.nmf","vendas",1,1
"54483","s258.nmf","verdade",1,1
"54484","s259.nmf","agora",1,1
"54485","s259.nmf","aqui",1,1
"54486","s259.nmf","atÃ",1,1
"54487","s259.nmf","bloqueado",1,1
"54488","s259.nmf","bom",1,1
"54489","s259.nmf","com",1,1
"54490","s259.nmf","conseguindo",1,1
"54491","s259.nmf","continua",1,1
"54492","s259.nmf","daqui",1,1
"54493","s259.nmf","dia",1,1
"54494","s259.nmf","falo",1,1
"54495","s259.nmf","fica",1,1
"54496","s259.nmf","frente",1,1
"54497","s259.nmf","hoje",1,1
"54498","s259.nmf","jaqueline",1,1
"54499","s259.nmf","lista",1,1
"54500","s259.nmf","pagamento",1,1
"54501","s259.nmf","paguei",1,1
"54502","s259.nmf","pedindo",1,1
"54503","s259.nmf","pouco",1,1
"54504","s259.nmf","pra",1,1
"54505","s259.nmf","que",3,1
"54506","s259.nmf","quem",1,1
"54507","s259.nmf","seria",1,1
"54508","s259.nmf","tambÃ",1,1
"54509","s259.nmf","telefone",1,1
"54510","s259.nmf","vai",2,1
"54511","s259.nmf","vem",1,1
"54512","s259.nmf","vencer",2,1
"54513","s259.nmf","vocÃ",1,1
"54514","s25.nmf","atendimento",1,1
"54515","s25.nmf","certo",1,1
"54516","s25.nmf","com",1,1
"54517","s25.nmf","confirma",1,1
"54518","s25.nmf","cpf",1,1
"54519","s25.nmf","entendi",1,1
"54520","s25.nmf","especializado",1,1
"54521","s25.nmf","falo",1,1
"54522","s25.nmf","favor",1,1
"54523","s25.nmf","importante",1,1
"54524","s25.nmf","lucas",1,1
"54525","s25.nmf","meros",1,1
"54526","s25.nmf","meu",1,1
"54527","s25.nmf","mom",1,1
"54528","s25.nmf","momentos",1,1
"54529","s25.nmf","nome",2,1
"54530","s25.nmf","patrÃ",1,1
"54531","s25.nmf","pedi",1,1
"54532","s25.nmf","por",1,1
"54533","s25.nmf","porque",1,1
"54534","s25.nmf","primeiros",1,1
"54535","s25.nmf","quem",1,1
"54536","s25.nmf","rodrigo",1,1
"54537","s25.nmf","stica",1,1
"54538","s25.nmf","titular",1,1
"54539","s260.nmf","adilson",1,1
"54540","s260.nmf","amor",1,1
"54541","s260.nmf","ana",1,1
"54542","s260.nmf","aqui",1,1
"54543","s260.nmf","assunto",1,1
"54544","s260.nmf","boa",1,1
"54545","s260.nmf","bom",1,1
"54546","s260.nmf","com",1,1
"54547","s260.nmf","cpfl",1,1
"54548","s260.nmf","dia",1,1
"54549","s260.nmf","entrando",1,1
"54550","s260.nmf","entÃ",1,1
"54551","s260.nmf","especialista",1,1
"54552","s260.nmf","essa",1,1
"54553","s260.nmf","estÃ",1,1
"54554","s260.nmf","falo",1,1
"54555","s260.nmf","graÃ",1,1
"54556","s260.nmf","olha",1,1
"54557","s260.nmf","para",1,1
"54558","s260.nmf","paulo",2,1
"54559","s260.nmf","pessoal",1,1
"54560","s260.nmf","quem",1,1
"54561","s260.nmf","sem",1,1
"54562","s260.nmf","sistema",1,1
"54563","s260.nmf","tarde",1,1
"54564","s260.nmf","tem",1,1
"54565","s260.nmf","verificando",1,1
"54566","s260.nmf","vocÃ",1,1
"54567","s261.nmf","ajudar",1,1
"54568","s261.nmf","aqui",1,1
"54569","s261.nmf","atendimento",1,1
"54570","s261.nmf","bom",1,1
"54571","s261.nmf","cia",1,1
"54572","s261.nmf","com",3,1
"54573","s261.nmf","dia",1,1
"54574","s261.nmf","diz",1,1
"54575","s261.nmf","ela",1,1
"54576","s261.nmf","falo",1,1
"54577","s261.nmf","fazendo",1,1
"54578","s261.nmf","fazer",2,1
"54579","s261.nmf","mais",1,1
"54580","s261.nmf","maria",2,1
"54581","s261.nmf","meu",1,1
"54582","s261.nmf","moÃ",1,1
"54583","s261.nmf","net",1,1
"54584","s261.nmf","para",1,1
"54585","s261.nmf","patrÃ",1,1
"54586","s261.nmf","pedido",1,1
"54587","s261.nmf","portabilidade",1,1
"54588","s261.nmf","posso",1,1
"54589","s261.nmf","que",3,1
"54590","s261.nmf","quem",1,1
"54591","s261.nmf","senhora",1,1
"54592","s261.nmf","tava",1,1
"54593","s261.nmf","telefone",1,1
"54594","s261.nmf","tenho",1,1
"54595","s261.nmf","tinha",1,1
"54596","s261.nmf","uma",1,1
"54597","s261.nmf","viado",1,1
"54598","s261.nmf","vocÃ",2,1
"54599","s262.nmf","ajudar",1,1
"54600","s262.nmf","algumas",1,1
"54601","s262.nmf","andrÃ",1,1
"54602","s262.nmf","aqui",1,1
"54603","s262.nmf","atendimento",1,1
"54604","s262.nmf","bom",1,1
"54605","s262.nmf","cansados",1,1
"54606","s262.nmf","casado",1,1
"54607","s262.nmf","com",2,1
"54608","s262.nmf","dia",1,1
"54609","s262.nmf","essa",1,1
"54610","s262.nmf","estÃ",1,1
"54611","s262.nmf","falar",1,1
"54612","s262.nmf","falo",1,1
"54613","s262.nmf","leonardo",1,1
"54614","s262.nmf","ligaÃ",1,1
"54615","s262.nmf","linha",1,1
"54616","s262.nmf","momento",1,1
"54617","s262.nmf","podia",1,1
"54618","s262.nmf","posso",1,1
"54619","s262.nmf","qual",1,1
"54620","s262.nmf","que",1,1
"54621","s262.nmf","quem",1,1
"54622","s262.nmf","registrada",1,1
"54623","s262.nmf","seguir",1,1
"54624","s262.nmf","sentimentos",1,1
"54625","s262.nmf","sistema",1,1
"54626","s262.nmf","tambÃ",1,1
"54627","s262.nmf","tem",1,1
"54628","s262.nmf","valores",1,1
"54629","s263.nmf","atendimento",2,1
"54630","s263.nmf","bom",1,1
"54631","s263.nmf","com",1,1
"54632","s263.nmf","confirmar",1,1
"54633","s263.nmf","deseja",1,1
"54634","s263.nmf","dia",1,1
"54635","s263.nmf","ele",1,1
"54636","s263.nmf","especializado",1,1
"54637","s263.nmf","estamos",1,1
"54638","s263.nmf","falo",1,1
"54639","s263.nmf","internet",1,1
"54640","s263.nmf","isso",1,1
"54641","s263.nmf","jogando",1,1
"54642","s263.nmf","kevin",1,1
"54643","s263.nmf","mero",1,1
"54644","s263.nmf","momento",1,1
"54645","s263.nmf","ninguÃ",1,1
"54646","s263.nmf","para",1,1
"54647","s263.nmf","pode",1,1
"54648","s263.nmf","porque",1,1
"54649","s263.nmf","qual",1,1
"54650","s263.nmf","quem",1,1
"54651","s263.nmf","resolver",1,1
"54652","s263.nmf","tenho",1,1
"54653","s263.nmf","tentar",1,1
"54654","s263.nmf","vai",1,1
"54655","s263.nmf","vamos",1,1
"54656","s263.nmf","vocÃ",1,1
"54657","s264.nmf","bom",1,1
"54658","s264.nmf","com",1,1
"54659","s264.nmf","comigo",1,1
"54660","s264.nmf","conta",1,1
"54661","s264.nmf","dia",1,1
"54662","s264.nmf","entÃ",1,1
"54663","s264.nmf","especialista",1,1
"54664","s264.nmf","falei",1,1
"54665","s264.nmf","falo",1,1
"54666","s264.nmf","fatura",1,1
"54667","s264.nmf","ficou",2,1
"54668","s264.nmf","filha",1,1
"54669","s264.nmf","fiz",1,1
"54670","s264.nmf","fruit",1,1
"54671","s264.nmf","gostaria",1,1
"54672","s264.nmf","mais",1,1
"54673","s264.nmf","menos",1,1
"54674","s264.nmf","meses",1,1
"54675","s264.nmf","minha",2,1
"54676","s264.nmf","pagar",1,1
"54677","s264.nmf","pastel",1,1
"54678","s264.nmf","pedro",1,1
"54679","s264.nmf","pena",1,1
"54680","s264.nmf","porque",1,1
"54681","s264.nmf","que",1,1
"54682","s264.nmf","quem",1,1
"54683","s264.nmf","saber",1,1
"54684","s264.nmf","sem",1,1
"54685","s264.nmf","serviÃ",1,1
"54686","s264.nmf","telefone",1,1
"54687","s264.nmf","uma",1,1
"54688","s265.nmf","ainda",1,1
"54689","s265.nmf","atende",2,1
"54690","s265.nmf","bom",2,1
"54691","s265.nmf","chegou",1,1
"54692","s265.nmf","com",1,1
"54693","s265.nmf","dia",2,1
"54694","s265.nmf","ela",2,1
"54695","s265.nmf","falo",1,1
"54696","s265.nmf","geladeira",1,1
"54697","s265.nmf","gent",1,1
"54698","s265.nmf","ligar",1,1
"54699","s265.nmf","ligaÃ",1,1
"54700","s265.nmf","localiza",1,1
"54701","s265.nmf","mais",3,1
"54702","s265.nmf","menos",1,1
"54703","s265.nmf","mental",1,1
"54704","s265.nmf","momento",2,1
"54705","s265.nmf","para",1,1
"54706","s265.nmf","por",1,1
"54707","s265.nmf","que",1,1
"54708","s265.nmf","quem",2,1
"54709","s265.nmf","renata",1,1
"54710","s265.nmf","sabe",1,1
"54711","s265.nmf","ter",1,1
"54712","s265.nmf","uma",1,1
"54713","s265.nmf","vou",1,1
"54714","s266.nmf","ajudÃ",1,1
"54715","s266.nmf","anteriormente",1,1
"54716","s266.nmf","atender",1,1
"54717","s266.nmf","atendimento",2,1
"54718","s266.nmf","bom",1,1
"54719","s266.nmf","com",2,1
"54720","s266.nmf","contato",1,1
"54721","s266.nmf","desde",1,1
"54722","s266.nmf","dia",1,1
"54723","s266.nmf","ele",1,1
"54724","s266.nmf","especialista",1,1
"54725","s266.nmf","estÃ",1,1
"54726","s266.nmf","falo",1,1
"54727","s266.nmf","feito",1,1
"54728","s266.nmf","foi",1,1
"54729","s266.nmf","greiciele",1,1
"54730","s266.nmf","lucilene",1,1
"54731","s266.nmf","necessidade",1,1
"54732","s266.nmf","para",2,1
"54733","s266.nmf","posso",1,1
"54734","s266.nmf","que",3,1
"54735","s266.nmf","quem",1,1
"54736","s266.nmf","rea",1,1
"54737","s266.nmf","retornar",1,1
"54738","s266.nmf","solicitaÃ",1,1
"54739","s266.nmf","sua",1,1
"54740","s266.nmf","tem",1,1
"54741","s266.nmf","vocÃ",1,1
"54742","s266.nmf","vocï",1,1
"54743","s267.nmf","acesso",1,1
"54744","s267.nmf","agora",1,1
"54745","s267.nmf","bom",1,1
"54746","s267.nmf","com",1,1
"54747","s267.nmf","como",1,1
"54748","s267.nmf","conseguindo",1,1
"54749","s267.nmf","dia",1,1
"54750","s267.nmf","ele",1,1
"54751","s267.nmf","esse",1,1
"54752","s267.nmf","estÃ",2,1
"54753","s267.nmf","falo",1,1
"54754","s267.nmf","faÃ",1,1
"54755","s267.nmf","minha",2,1
"54756","s267.nmf","muito",1,1
"54757","s267.nmf","nessa",1,1
"54758","s267.nmf","nicolas",1,1
"54759","s267.nmf","ocorreu",1,1
"54760","s267.nmf","olha",1,1
"54761","s267.nmf","pagando",1,1
"54762","s267.nmf","pagar",1,1
"54763","s267.nmf","para",1,1
"54764","s267.nmf","pode",1,1
"54765","s267.nmf","porque",1,1
"54766","s267.nmf","que",2,1
"54767","s267.nmf","quem",1,1
"54768","s267.nmf","queria",1,1
"54769","s267.nmf","sei",1,1
"54770","s267.nmf","sou",1,1
"54771","s267.nmf","tambÃ",1,1
"54772","s267.nmf","tem",1,1
"54773","s267.nmf","todas",1,1
"54774","s267.nmf","vocÃ",2,1
"54775","s268.nmf","aguardar",1,1
"54776","s268.nmf","alguÃ",1,1
"54777","s268.nmf","atendimento",2,1
"54778","s268.nmf","bom",1,1
"54779","s268.nmf","carlos",1,1
"54780","s268.nmf","com",3,1
"54781","s268.nmf","conseguir",1,1
"54782","s268.nmf","desculpa",1,1
"54783","s268.nmf","dia",1,1
"54784","s268.nmf","falar",2,1
"54785","s268.nmf","falo",1,1
"54786","s268.nmf","favor",1,1
"54787","s268.nmf","mais",1,1
"54788","s268.nmf","mero",1,1
"54789","s268.nmf","meu",1,1
"54790","s268.nmf","momento",1,1
"54791","s268.nmf","nome",1,1
"54792","s268.nmf","obrigado",1,1
"54793","s268.nmf","onde",1,1
"54794","s268.nmf","por",3,1
"54795","s268.nmf","pro",1,1
"54796","s268.nmf","que",1,1
"54797","s268.nmf","quem",1,1
"54798","s268.nmf","quero",1,1
"54799","s268.nmf","raimundo",1,1
"54800","s268.nmf","super",1,1
"54801","s268.nmf","verdade",1,1
"54802","s269.nmf","agora",1,1
"54803","s269.nmf","alguma",1,1
"54804","s269.nmf","amigo",1,1
"54805","s269.nmf","bom",1,1
"54806","s269.nmf","chegou",1,1
"54807","s269.nmf","cifra",1,1
"54808","s269.nmf","coisa",1,1
"54809","s269.nmf","com",3,1
"54810","s269.nmf","dia",1,1
"54811","s269.nmf","ele",1,1
"54812","s269.nmf","encontrava",1,1
"54813","s269.nmf","falo",2,1
"54814","s269.nmf","fazer",1,1
"54815","s269.nmf","foi",1,1
"54816","s269.nmf","litorÃ",1,1
"54817","s269.nmf","mas",1,1
"54818","s269.nmf","meu",1,1
"54819","s269.nmf","mexer",1,1
"54820","s269.nmf","ncia",1,1
"54821","s269.nmf","nea",1,1
"54822","s269.nmf","porque",1,1
"54823","s269.nmf","projeto",1,1
"54824","s269.nmf","quem",1,1
"54825","s269.nmf","residÃ",1,1
"54826","s269.nmf","resultado",1,1
"54827","s269.nmf","senha",1,1
"54828","s269.nmf","senhora",2,1
"54829","s269.nmf","sua",1,1
"54830","s269.nmf","tecnico",1,1
"54831","s269.nmf","tinha",1,1
"54832","s269.nmf","trair",1,1
"54833","s269.nmf","vocÃ",1,1
